Submission	Method	GS	AUPR, #1	AUPR, #3	AUPR, #4	AUROC, #1	AUROC, #3	AUROC, #4	PR score, #1	PR score, #3	PR score, #4	ROC score, #1	ROC score, #3	ROC score, #4	Score, #1	Score, #3	Score, #4	Final score
DREAM5_Assembly7#16_net1.txt	nd	old_gs	0.35757441	0.04318897	0.01963919	0.836414	0.56682165	0.51236959	209.48831715	0.14810381	0.11006072	144.97265691	0.00152871	0.27625153	177.23048703	0.07481626	0.19315612	59.16615314
DREAM5_Assembly7#17_net1.txt	nd	old_gs	0.34914288	0.04318897	0.01963919	0.85853877	0.56682165	0.51236959	194.13643459	0.14810381	0.11006072	192.45819934	0.00152871	0.27625153	193.29731696	0.07481626	0.19315612	64.52176312
DREAM5_Assembly7#18_net1.txt	nd	old_gs	0.36146793	0.04318897	0.01963919	0.82824034	0.56682165	0.51236959	216.76372259	0.14810381	0.11006072	129.24350617	0.00152871	0.27625153	173.00361438	0.07481626	0.19315612	57.75719559
DREAM5_Assembly7#19_net1.txt	nd	old_gs	0.20666842	0.04318897	0.01963919	0.79198533	0.56682165	0.51236959	22.09726352	0.14810381	0.11006072	70.9683894	0.00152871	0.27625153	46.53282646	0.07481626	0.19315612	15.60026628
DREAM5_Assembly7#0_net1.txt	gs_author	old_gs	0.31709069	0.04318897	0.01963919	0.83643071	0.56682165	0.51236959	140.95752045	0.14810381	0.11006072	145.01235157	0.00152871	0.27625153	142.98493601	0.07481626	0.19315612	47.75096946
DREAM5_Assembly7#1_net1.txt	gs_author	old_gs	0.35578319	0.04318897	0.01963919	0.81662061	0.56682165	0.51236959	206.18107113	0.14810381	0.11006072	108.53256658	0.00152871	0.27625153	157.35681886	0.07481626	0.19315612	52.54159708
DREAM5_Assembly7#2_net1.txt	gs_author	old_gs	0.21980771	0.04318897	0.01963919	0.78982649	0.56682165	0.51236959	30.91310941	0.14810381	0.11006072	68.08111269	0.00152871	0.27625153	49.49711105	0.07481626	0.19315612	16.58836114
DREAM5_Assembly7#3_net1.txt	gs_author	old_gs	0.25490473	0.04318897	0.01963919	0.78647947	0.56682165	0.51236959	61.59819623	0.14810381	0.11006072	63.74366534	0.00152871	0.27625153	62.67093079	0.07481626	0.19315612	20.97963439
DREAM5_Assembly7#4_net1.txt	gs_author	old_gs	0.20350985	0.04318897	0.01963919	0.79094334	0.56682165	0.51236959	20.19662598	0.14810381	0.11006072	69.57014177	0.00152871	0.27625153	44.88338387	0.07481626	0.19315612	15.05045208
DREAM5_Assembly7#5_net1.txt	gs_author	old_gs	0.21141105	0.04318897	0.01963919	0.82106161	0.56682165	0.51236959	25.11462454	0.14810381	0.11006072	116.21719497	0.00152871	0.27625153	70.66590976	0.07481626	0.19315612	23.64462738
DREAM5_Assembly7#6_net1.txt	gs_author	old_gs	0.16427028	0.04318897	0.01963919	0.80215968	0.56682165	0.51236959	3.77328486	0.14810381	0.11006072	85.45130014	0.00152871	0.27625153	44.6122925	0.07481626	0.19315612	14.96008829
DREAM5_Assembly7#7_net1.txt	gs_author	old_gs	0.15377531	0.04318897	0.01963919	0.81413354	0.56682165	0.51236959	1.64789508	0.14810381	0.11006072	104.34631797	0.00152871	0.27625153	52.99710652	0.07481626	0.19315612	17.7550263
DREAM5_Assembly7#8_net1.txt	gs_author	old_gs	0.21385919	0.04318897	0.01963919	0.78210901	0.56682165	0.51236959	26.73930811	0.14810381	0.11006072	58.3007733	0.00152871	0.27625153	42.52004071	0.07481626	0.19315612	14.26267103
DREAM5_Assembly7#9_net1.txt	gs_author	old_gs	0.1913147	0.04318897	0.01963919	0.79668853	0.56682165	0.51236959	13.6672707	0.14810381	0.11006072	77.4750254	0.00152871	0.27625153	45.57114805	0.07481626	0.19315612	15.27970681
DREAM5_Assembly7#10_net1.txt	gs_author	old_gs	0.34645481	0.04318897	0.01963919	0.85066612	0.56682165	0.51236959	189.35726398	0.14810381	0.11006072	174.73813117	0.00152871	0.27625153	182.04769758	0.07481626	0.19315612	60.77188999
DREAM5_Assembly7#11_net1.txt	gs_author	old_gs	0.33607634	0.04318897	0.01963919	0.85657932	0.56682165	0.51236959	171.45927752	0.14810381	0.11006072	187.9821569	0.00152871	0.27625153	179.72071721	0.07481626	0.19315612	59.99622986
DREAM5_Assembly7#12_net1.txt	gs_author	old_gs	0.13326723	0.04318897	0.01963919	0.74901486	0.56682165	0.51236959	0.04308191	0.14810381	0.11006072	25.4442833	0.00152871	0.27625153	12.74368261	0.07481626	0.19315612	4.33721833
DREAM5_Assembly7#13_net1.txt	gs_author	old_gs	0.29728199	0.04318897	0.01963919	0.83864415	0.56682165	0.51236959	112.25960929	0.14810381	0.11006072	149.43452836	0.00152871	0.27625153	130.84706882	0.07481626	0.19315612	43.70501374
DREAM5_Assembly7#14_net1.txt	gs_author	old_gs	0.34632799	0.04318897	0.01963919	0.81787108	0.56682165	0.51236959	189.12776766	0.14810381	0.11006072	110.66748538	0.00152871	0.27625153	149.89762652	0.07481626	0.19315612	50.05519963
DREAM5_Assembly7#15_net1.txt	gs_author	old_gs	0.20831078	0.04318897	0.01963919	0.79524148	0.56682165	0.51236959	23.11729857	0.14810381	0.11006072	75.44879377	0.00152871	0.27625153	49.28304617	0.07481626	0.19315612	16.51700618
DREAM5_Assembly7#16_net1.txt	gs_author	old_gs	0.21043809	0.04318897	0.01963919	0.79018291	0.56682165	0.51236959	24.47634891	0.14810381	0.11006072	68.55783338	0.00152871	0.27625153	46.51709115	0.07481626	0.19315612	15.59502118
DREAM5_Assembly7#17_net1.txt	gs_author	old_gs	0.19302965	0.04318897	0.01963919	0.76873684	0.56682165	0.51236959	14.50609232	0.14810381	0.11006072	43.25574541	0.00152871	0.27625153	28.88091886	0.07481626	0.19315612	9.71629708
DREAM5_Assembly7#18_net1.txt	gs_author	old_gs	0.1671437	0.04318897	0.01963919	0.78702434	0.56682165	0.51236959	4.52361591	0.14810381	0.11006072	64.43448787	0.00152871	0.27625153	34.47905189	0.07481626	0.19315612	11.58234142
DREAM5_Assembly7#19_net1.txt	gs_author	old_gs	0.34025267	0.04318897	0.01963919	0.83938868	0.56682165	0.51236959	178.56282008	0.14810381	0.11006072	150.93118084	0.00152871	0.27625153	164.74700046	0.07481626	0.19315612	55.00499095
DREAM5_Assembly7#0_net1.txt	gs	old_gs	0.3155823	0.04318897	0.01963919	0.83472861	0.56682165	0.51236959	138.67220166	0.14810381	0.11006072	141.63949493	0.00152871	0.27625153	140.1558483	0.07481626	0.19315612	46.80794023
DREAM5_Assembly7#1_net1.txt	gs	old_gs	0.34390356	0.04318897	0.01963919	0.82162703	0.56682165	0.51236959	184.8803177	0.14810381	0.11006072	117.20649805	0.00152871	0.27625153	151.04340788	0.07481626	0.19315612	50.43712675
DREAM5_Assembly7#2_net1.txt	gs	old_gs	0.34132528	0.04318897	0.01963919	0.84053684	0.56682165	0.51236959	180.40373104	0.14810381	0.11006072	153.27293322	0.00152871	0.27625153	166.83833213	0.07481626	0.19315612	55.7021015
DREAM5_Assembly7#3_net1.txt	gs	old_gs	0.16413121	0.04318897	0.01963919	0.78577969	0.56682165	0.51236959	3.7411193	0.14810381	0.11006072	62.85413787	0.00152871	0.27625153	33.29762859	0.07481626	0.19315612	11.18853366
DREAM5_Assembly7#4_net1.txt	gs	old_gs	0.20553496	0.04318897	0.01963919	0.79495824	0.56682165	0.51236959	21.40779959	0.14810381	0.11006072	75.04423328	0.00152871	0.27625153	48.22601643	0.07481626	0.19315612	16.16466294
DREAM5_Assembly7#5_net1.txt	gs	old_gs	0.27424789	0.04318897	0.01963919	0.83198578	0.56682165	0.51236959	82.88647814	0.14810381	0.11006072	136.32367271	0.00152871	0.27625153	109.60507543	0.07481626	0.19315612	36.62434927
DREAM5_Assembly7#6_net1.txt	gs	old_gs	0.33748492	0.04318897	0.01963919	0.84562351	0.56682165	0.51236959	173.83977079	0.14810381	0.11006072	163.87016628	0.00152871	0.27625153	168.85496854	0.07481626	0.19315612	56.37431364
DREAM5_Assembly7#7_net1.txt	gs	old_gs	0.21288779	0.04318897	0.01963919	0.81884658	0.56682165	0.51236959	26.08736589	0.14810381	0.11006072	112.33958681	0.00152871	0.27625153	69.21347635	0.07481626	0.19315612	23.16048291
DREAM5_Assembly7#8_net1.txt	gs	old_gs	0.18445436	0.04318897	0.01963919	0.78938092	0.56682165	0.51236959	10.55625931	0.14810381	0.11006072	67.50089146	0.00152871	0.27625153	39.02857538	0.07481626	0.19315612	13.09884926
DREAM5_Assembly7#9_net1.txt	gs	old_gs	0.34771002	0.04318897	0.01963919	0.81752426	0.56682165	0.51236959	191.5708647	0.14810381	0.11006072	110.06745577	0.00152871	0.27625153	150.81916024	0.07481626	0.19315612	50.36237754
DREAM5_Assembly7#10_net1.txt	gs	old_gs	0.25473113	0.04318897	0.01963919	0.79210885	0.56682165	0.51236959	61.42478752	0.14810381	0.11006072	71.13069191	0.00152871	0.27625153	66.27773972	0.07481626	0.19315612	22.18190403
DREAM5_Assembly7#11_net1.txt	gs	old_gs	0.15022366	0.04318897	0.01963919	0.79302291	0.56682165	0.51236959	1.14118536	0.14810381	0.11006072	72.38165866	0.00152871	0.27625153	36.76142201	0.07481626	0.19315612	12.34313146
DREAM5_Assembly7#12_net1.txt	gs	old_gs	0.23702673	0.04318897	0.01963919	0.78265694	0.56682165	0.51236959	44.67749439	0.14810381	0.11006072	58.95914703	0.00152871	0.27625153	51.81832071	0.07481626	0.19315612	17.3620977
DREAM5_Assembly7#13_net1.txt	gs	old_gs	0.17354594	0.04318897	0.01963919	0.82141893	0.56682165	0.51236959	6.44990716	0.14810381	0.11006072	116.85265858	0.00152871	0.27625153	61.65128287	0.07481626	0.19315612	20.63975175
DREAM5_Assembly7#14_net1.txt	gs	old_gs	0.14226176	0.04318897	0.01963919	0.75518643	0.56682165	0.51236959	0.37494287	0.14810381	0.11006072	30.46741563	0.00152871	0.27625153	15.42117925	0.07481626	0.19315612	5.22971721
DREAM5_Assembly7#15_net1.txt	gs	old_gs	0.19500075	0.04318897	0.01963919	0.79774739	0.56682165	0.51236959	15.50371011	0.14810381	0.11006072	78.98506574	0.00152871	0.27625153	47.24438793	0.07481626	0.19315612	15.83745344
DREAM5_Assembly7#16_net1.txt	gs	old_gs	0.21076254	0.04318897	0.01963919	0.79403078	0.56682165	0.51236959	24.69036512	0.14810381	0.11006072	73.7685575	0.00152871	0.27625153	49.22946131	0.07481626	0.19315612	16.49914456
DREAM5_Assembly7#17_net1.txt	gs	old_gs	0.34415792	0.04318897	0.01963919	0.83630227	0.56682165	0.51236959	185.31693085	0.14810381	0.11006072	144.75444044	0.00152871	0.27625153	165.03568564	0.07481626	0.19315612	55.10121934
DREAM5_Assembly7#18_net1.txt	gs	old_gs	0.21939012	0.04318897	0.01963919	0.78334273	0.56682165	0.51236959	30.6086433	0.14810381	0.11006072	59.80622219	0.00152871	0.27625153	45.20743274	0.07481626	0.19315612	15.15846837
DREAM5_Assembly7#19_net1.txt	gs	old_gs	0.21747133	0.04318897	0.01963919	0.76974122	0.56682165	0.51236959	29.24289609	0.14810381	0.11006072	44.30693545	0.00152871	0.27625153	36.77491577	0.07481626	0.19315612	12.34762938
DREAM5_NetworkInference_Assembly9#0_Network1.txt	raw	old_gs	0.35751149	0.04318897	0.01963919	0.84218818	0.56682165	0.51236959	209.37704546	0.14810381	0.11006072	156.66661461	0.00152871	0.27625153	183.02183004	0.07481626	0.19315612	61.09660081
DREAM5_NetworkInference_Assembly9#1_Network1.txt	raw	old_gs	0.22394827	0.04318897	0.01963919	0.82893671	0.56682165	0.51236959	33.99412141	0.14810381	0.11006072	130.53450726	0.00152871	0.27625153	82.26431433	0.07481626	0.19315612	27.51076224
DREAM5_NetworkInference_Assembly9#2_Network1.txt	raw	old_gs	0.27458317	0.04318897	0.01963919	0.8066848	0.56682165	0.51236959	83.28831523	0.14810381	0.11006072	92.34798195	0.00152871	0.27625153	87.81814859	0.07481626	0.19315612	29.36204033
DREAM5_NetworkInference_Assembly9#3_Network1.txt	raw	old_gs	0.29762953	0.04318897	0.01963919	0.81245073	0.56682165	0.51236959	112.72553105	0.14810381	0.11006072	101.57179939	0.00152871	0.27625153	107.14866522	0.07481626	0.19315612	35.80554587
DREAM5_NetworkInference_Assembly9#4_Network1.txt	raw	old_gs	0.34048851	0.04318897	0.01963919	0.828836	0.56682165	0.51236959	178.95775506	0.14810381	0.11006072	130.34697902	0.00152871	0.27625153	154.65236704	0.07481626	0.19315612	51.64011314
DREAM5_NetworkInference_Assembly9#5_Network1.txt	raw	old_gs	0.17229511	0.04318897	0.01963919	0.77877749	0.56682165	0.51236959	6.04560709	0.14810381	0.11006072	54.31728108	0.00152871	0.27625153	30.18144408	0.07481626	0.19315612	10.14980549
DREAM5_NetworkInference_Assembly9#6_Network1.txt	raw	old_gs	0.2874625	0.04318897	0.01963919	0.84267614	0.56682165	0.51236959	99.20942105	0.14810381	0.11006072	157.68210856	0.00152871	0.27625153	128.44576481	0.07481626	0.19315612	42.90457906
DREAM5_NetworkInference_Assembly9#7_Network1.txt	raw	old_gs	0.24001826	0.04318897	0.01963919	0.81321712	0.56682165	0.51236959	47.32130535	0.14810381	0.11006072	102.82196062	0.00152871	0.27625153	75.07163298	0.07481626	0.19315612	25.11320179
DREAM5_NetworkInference_Assembly9#8_Network1.txt	raw	old_gs	0.18715096	0.04318897	0.01963919	0.8110566	0.56682165	0.51236959	11.73210169	0.14810381	0.11006072	99.2903772	0.00152871	0.27625153	55.51123944	0.07481626	0.19315612	18.59307061
DREAM5_NetworkInference_Assembly9#9_Network1.txt	raw	old_gs	0.28331122	0.04318897	0.01963919	0.84004584	0.56682165	0.51236959	93.93111835	0.14810381	0.11006072	152.27278025	0.00152871	0.27625153	123.1019493	0.07481626	0.19315612	41.12330723
DREAM5_NetworkInference_Assembly9#10_Network1.txt	raw	old_gs	0.19163672	0.04318897	0.01963919	0.8004965	0.56682165	0.51236959	13.82232394	0.14810381	0.11006072	82.97595966	0.00152871	0.27625153	48.3991418	0.07481626	0.19315612	16.2223714
DREAM5_NetworkInference_Assembly9#11_Network1.txt	raw	old_gs	0.28422904	0.04318897	0.01963919	0.82222814	0.56682165	0.51236959	95.07646526	0.14810381	0.11006072	118.27146405	0.00152871	0.27625153	106.67396465	0.07481626	0.19315612	35.64731235
DREAM5_NetworkInference_Assembly9#12_Network1.txt	raw	old_gs	0.35825989	0.04318897	0.01963919	0.85180245	0.56682165	0.51236959	210.75140404	0.14810381	0.11006072	177.2482482	0.00152871	0.27625153	193.99982612	0.07481626	0.19315612	64.75593283
DREAM5_NetworkInference_Assembly9#13_Network1.txt	raw	old_gs	0.34261829	0.04318897	0.01963919	0.83734989	0.56682165	0.51236959	182.63535429	0.14810381	0.11006072	146.84460601	0.00152871	0.27625153	164.73998015	0.07481626	0.19315612	55.00265084
DREAM5_NetworkInference_Assembly9#14_Network1.txt	raw	old_gs	0.15580292	0.04318897	0.01963919	0.79145838	0.56682165	0.51236959	1.98538848	0.14810381	0.11006072	70.25394516	0.00152871	0.27625153	36.11966682	0.07481626	0.19315612	12.12921307
DREAM5_NetworkInference_Assembly9#15_Network1.txt	raw	old_gs	0.30003268	0.04318897	0.01963919	0.82824215	0.56682165	0.51236959	116.05506749	0.14810381	0.11006072	129.24350617	0.00152871	0.27625153	122.64928683	0.07481626	0.19315612	40.97241974
DREAM5_NetworkInference_Assembly9#16_Network1.txt	raw	old_gs	0.30728959	0.04318897	0.01963919	0.81344286	0.56682165	0.51236959	126.35598205	0.14810381	0.11006072	103.20191966	0.00152871	0.27625153	114.77895085	0.07481626	0.19315612	38.34897441
DREAM5_NetworkInference_Assembly9#17_Network1.txt	raw	old_gs	0.27168787	0.04318897	0.01963919	0.82467921	0.56682165	0.51236959	79.89140942	0.14810381	0.11006072	122.69195002	0.00152871	0.27625153	101.29167972	0.07481626	0.19315612	33.85321737
DREAM5_NetworkInference_Assembly9#18_Network1.txt	raw	old_gs	0.26710157	0.04318897	0.01963919	0.78420162	0.56682165	0.51236959	74.66766661	0.14810381	0.11006072	60.8711469	0.00152871	0.27625153	67.76940676	0.07481626	0.19315612	22.67912638
DREAM5_NetworkInference_Assembly9#19_Network1.txt	raw	old_gs	0.36558011	0.04318897	0.01963919	0.8369081	0.56682165	0.51236959	224.58164508	0.14810381	0.11006072	145.94685357	0.00152871	0.27625153	185.26424932	0.07481626	0.19315612	61.8440739
DREAM5_Assembly9#0_net1_MI2.txt	idirect	old_gs	0.35682148	0.04318897	0.01963919	0.85172193	0.56682165	0.51236959	208.0994863	0.14810381	0.11006072	177.07147405	0.00152871	0.27625153	192.58548017	0.07481626	0.19315612	64.28448418
DREAM5_Assembly9#1_net1_MI2.txt	idirect	old_gs	0.2769728	0.04318897	0.01963919	0.8247492	0.56682165	0.51236959	86.1398028	0.14810381	0.11006072	122.81901091	0.00152871	0.27625153	104.47940686	0.07481626	0.19315612	34.91579308
DREAM5_Assembly9#2_net1_MI2.txt	idirect	old_gs	0.3029142	0.04318897	0.01963919	0.82877785	0.56682165	0.51236959	120.09589392	0.14810381	0.11006072	130.23453151	0.00152871	0.27625153	125.16521271	0.07481626	0.19315612	41.8110617
DREAM5_Assembly9#3_net1_MI2.txt	idirect	old_gs	0.31223923	0.04318897	0.01963919	0.81374897	0.56682165	0.51236959	133.63404354	0.14810381	0.11006072	103.71523046	0.00152871	0.27625153	118.674637	0.07481626	0.19315612	39.64753646
DREAM5_Assembly9#4_net1_MI2.txt	idirect	old_gs	0.38902034	0.04318897	0.01963919	0.85373897	0.56682165	0.51236959	271.73504661	0.14810381	0.11006072	181.56395537	0.00152871	0.27625153	226.64950099	0.07481626	0.19315612	75.63915779
DREAM5_Assembly9#5_net1_MI2.txt	idirect	old_gs	0.22927657	0.04318897	0.01963919	0.82914762	0.56682165	0.51236959	38.1737789	0.14810381	0.11006072	130.92878743	0.00152871	0.27625153	84.55128317	0.07481626	0.19315612	28.27308518
DREAM5_Assembly9#6_net1_MI2.txt	idirect	old_gs	0.35995741	0.04318897	0.01963919	0.84239657	0.56682165	0.51236959	213.92526153	0.14810381	0.11006072	157.10139579	0.00152871	0.27625153	185.51332866	0.07481626	0.19315612	61.92710035
DREAM5_Assembly9#7_net1_MI2.txt	idirect	old_gs	0.17461316	0.04318897	0.01963919	0.77958603	0.56682165	0.51236959	6.80680966	0.14810381	0.11006072	55.26933643	0.00152871	0.27625153	31.03807305	0.07481626	0.19315612	10.43534848
DREAM5_Assembly9#8_net1_MI2.txt	idirect	old_gs	0.29302022	0.04318897	0.01963919	0.81241456	0.56682165	0.51236959	106.48836816	0.14810381	0.11006072	101.50622912	0.00152871	0.27625153	103.99729864	0.07481626	0.19315612	34.75509034
DREAM5_Assembly9#9_net1_MI2.txt	idirect	old_gs	0.15786811	0.04318897	0.01963919	0.79176568	0.56682165	0.51236959	2.36384672	0.14810381	0.11006072	70.6713542	0.00152871	0.27625153	36.51760046	0.07481626	0.19315612	12.26185761
DREAM5_Assembly9#10_net1_MI2.txt	idirect	old_gs	0.2890685	0.04318897	0.01963919	0.82213859	0.56682165	0.51236959	101.28204803	0.14810381	0.11006072	118.1113894	0.00152871	0.27625153	109.69671871	0.07481626	0.19315612	36.65489703
DREAM5_Assembly9#11_net1_MI2.txt	idirect	old_gs	0.34485949	0.04318897	0.01963919	0.83258874	0.56682165	0.51236959	186.54211174	0.14810381	0.11006072	137.47839819	0.00152871	0.27625153	162.01025497	0.07481626	0.19315612	54.09274245
DREAM5_Assembly9#12_net1_MI2.txt	idirect	old_gs	0.27253403	0.04318897	0.01963919	0.80719252	0.56682165	0.51236959	80.87988706	0.14810381	0.11006072	93.14425252	0.00152871	0.27625153	87.01206979	0.07481626	0.19315612	29.09334739
DREAM5_Assembly9#13_net1_MI2.txt	idirect	old_gs	0.23500222	0.04318897	0.01963919	0.8129856	0.56682165	0.51236959	42.93375769	0.14810381	0.11006072	102.44275481	0.00152871	0.27625153	72.68825625	0.07481626	0.19315612	24.31874288
DREAM5_Assembly9#14_net1_MI2.txt	idirect	old_gs	0.19302214	0.04318897	0.01963919	0.81140113	0.56682165	0.51236959	14.50609232	0.14810381	0.11006072	99.85812082	0.00152871	0.27625153	57.18210657	0.07481626	0.19315612	19.15002632
DREAM5_Assembly9#15_net1_MI2.txt	idirect	old_gs	0.366589	0.04318897	0.01963919	0.83731226	0.56682165	0.51236959	226.52343183	0.14810381	0.11006072	146.76468627	0.00152871	0.27625153	186.64405905	0.07481626	0.19315612	62.30401048
DREAM5_Assembly9#16_net1_MI2.txt	idirect	old_gs	0.2880157	0.04318897	0.01963919	0.84015889	0.56682165	0.51236959	99.91952671	0.14810381	0.11006072	152.5173912	0.00152871	0.27625153	126.21845896	0.07481626	0.19315612	42.16214378
DREAM5_Assembly9#17_net1_MI2.txt	idirect	old_gs	0.29518471	0.04318897	0.01963919	0.84282561	0.56682165	0.51236959	109.40272456	0.14810381	0.11006072	157.99367703	0.00152871	0.27625153	133.69820079	0.07481626	0.19315612	44.65539106
DREAM5_Assembly9#18_net1_MI2.txt	idirect	old_gs	0.19784436	0.04318897	0.01963919	0.80058115	0.56682165	0.51236959	17.00609929	0.14810381	0.11006072	83.10836261	0.00152871	0.27625153	50.05723095	0.07481626	0.19315612	16.77506778
DREAM5_Assembly9#19_net1_MI2.txt	idirect	old_gs	0.27018373	0.04318897	0.01963919	0.78409213	0.56682165	0.51236959	78.16154557	0.14810381	0.11006072	60.73436893	0.00152871	0.27625153	69.44795725	0.07481626	0.19315612	23.23864321
DREAM5_Assembly9#0_net1.txt	nd	old_gs	0.3500245	0.04318897	0.01963919	0.83278329	0.56682165	0.51236959	195.71245026	0.14810381	0.11006072	137.86446775	0.00152871	0.27625153	166.78845901	0.07481626	0.19315612	55.68547713
DREAM5_Assembly9#1_net1.txt	nd	old_gs	0.36512133	0.04318897	0.01963919	0.84452015	0.56682165	0.51236959	223.71910815	0.14810381	0.11006072	161.54783144	0.00152871	0.27625153	192.6334698	0.07481626	0.19315612	64.30048073
DREAM5_Assembly9#2_net1.txt	nd	old_gs	0.2022102	0.04318897	0.01963919	0.81161516	0.56682165	0.51236959	19.43952172	0.14810381	0.11006072	100.19960256	0.00152871	0.27625153	59.81956214	0.07481626	0.19315612	20.02917817
DREAM5_Assembly9#3_net1.txt	nd	old_gs	0.301641	0.04318897	0.01963919	0.84287715	0.56682165	0.51236959	118.3056902	0.14810381	0.11006072	158.09760642	0.00152871	0.27625153	138.20164831	0.07481626	0.19315612	46.15654023
DREAM5_Assembly9#4_net1.txt	nd	old_gs	0.23386202	0.04318897	0.01963919	0.82867774	0.56682165	0.51236959	41.96477318	0.14810381	0.11006072	130.04723469	0.00152871	0.27625153	86.00600393	0.07481626	0.19315612	28.75799211
DREAM5_Assembly9#5_net1.txt	nd	old_gs	0.27770753	0.04318897	0.01963919	0.82599271	0.56682165	0.51236959	87.02011287	0.14810381	0.11006072	125.0815102	0.00152871	0.27625153	106.05081153	0.07481626	0.19315612	35.43959464
